chapter,shlok,text,id,list_metaphors,count_metaphors,refined,verb_refined,count_met_ref,count_verb_ref
10,37," Of Vrsnis I am Vasudeva. Of Pandavas, I am Arjuna. Of sages I am Vyasa and of seers, I am Usana (Sukra).",10.37,[],0,[],[],0,0
10,38," Of those that punish, I am the principle of punishment. Of these that seek victory, I am policy. Of secrets, I am also silence. And of those who are wise, I am wisdom.",10.38,"['these', 'seek']",2,['seek'],[],1,0
10,39," I am also that which is the seed of all beings, O Arjuna. Nothing that moves or does not move, exists without Me.",10.39,"['that', 'seed', 'without']",3,['seed'],[],1,0
10,40, There is no limit to My divine mannifestations. Here the extent of such manifestations has been made in brief by Me.,10.40,"['limit to', 'fest', 'Here', 'extent', 'made in brief']",5,"['limit to', 'fest', 'Here', 'extent', 'made in brief']",['made in brief'],5,1
10,41," Whatever being is possessed of power, or of splendour, or of energy, know that as coming from a fragment of My power.",10.41,"['possessed', 'power', 'know that', 'coming from', 'fragment', 'power']",6,"['possessed', 'power', 'know that', 'coming from', 'fragment', 'power']","['possessed', 'coming from']",6,2
10,42, But of what use to you is all this extensive knowledge O Arjuna?  I stand sustaining this whole universe with a fragment of Mine (of My power).,10.42,"['to', 'this extensive', 'stand sustain', 'this', 'with', 'power']",6,"['this extensive', 'stand sustain', 'power']",[],3,0
11,1," Arjuna said  To show favour to Me, You have told me that most profound mystery concerning the self; by that, this delusion of mine is dispelled.",11.1,"['show', 'to', 'that', 'found', 'this']",5,"['show', 'found']",[],2,0
11,2," The origination and dissolution of all beings, O Krsna, (as issuing from You) have been heard verily by me at length as also Your immutable greatness.",11.2,"['su', 'from', 'at length', 'mu', 'greatness']",5,"['su', 'at length', 'mu', 'greatness']",[],4,0
11,3," O Supreme Lord, how You described Yourself, even so are You. I wish to see Your Lordly form, O Supreme Person.",11.3,"['Supreme', 'see', 'Lord', 'form', 'Supreme']",5,"['Supreme', 'see', 'Lord', 'form', 'Supreme']",['see'],5,1
11,4," If you think, O Lord, that it can be seen by me, then, O Lord of Yoga, reveal Yourself to me completely.",11.4,"['Lord', 'Lord', 'reveal', 'to']",4,"['Lord', 'Lord', 'reveal']",[],3,0
11,5," The Lord said  Behold My forms, O Arjuna, hundreds upon thousands, manifold, divine, varied in hue and shape.",11.5,"['Lord', 'upon', 'manifold', 'in']",4,"['Lord', 'manifold']",[],2,0
11,6," Behold the Adityas, the Vasus, the Rudras, the two Asvins and the Maruts. Behold, O Arjuna, many marvels never seen before.",11.6,['before'],1,[],[],0,0
11,7," Behold here, O Arjuna, the whole universe with its mobile and immobile things centred in My body and whatever else you desire to see.",11.7,"['hold', 'with', 'mobile', 'immobile things centre', 'see']",5,"['hold', 'mobile', 'immobile things centre', 'see']",['see'],4,1
11,8, But you will not be able to see Me with your own eye. I give you a divine eye. Behold My Lordly Yoga!,11.8,"['give', 'hold']",2,"['give', 'hold']",['give'],2,1
11,9," Sanjaya said  Having spoken, O King, Sri Krsna, the gread Lord of Yoga, then revealed to Arjuna the supreme Lordly Form.",11.9,"['Lord', 'reveal', 'to', 'Form']",4,"['Lord', 'reveal', 'Form']",[],3,0
11,10," With innumerable mouths and eyes, many marvellous aspects, many divine    ornaments and many divine weapons.",11.10,[],0,[],[],0,0
11,11," Wearing celestial garlands and raiments, anointed with divine perfumes, full of all wonders, resplendent, boundless and facing all directions.",11.11,"['full', 'resplendent', 'boundless', 'facing']",4,"['full', 'resplendent', 'boundless', 'facing']",['facing'],4,1
11,12," If a thousand suns were to rise at once in the sky, the resulting splendour may be like the splendour of that mighty One.",11.12,"['spl', 'that mighty']",2,"['spl', 'that mighty']",[],2,0
11,13," There (in that form) Arjuna beheld the whole universe, with its manifold divisions gathered together in one single spot within the body of the God of gods.",11.13,"['There', 'in that form', 'beheld', 'with', 'manifold division', 'gather', 'together']",7,"['in that form', 'beheld', 'manifold division', 'gather', 'together']",[],5,0
11,14," Then he, Arjuna, overcome with amazement, his hairs standing erect, bowed his head to the Lord, and with folded hands spoke.",11.14,"['overcome with', 'standing', 'to', 'Lord']",4,"['overcome with', 'standing', 'Lord']",['standing'],3,1
11,15," Arjuna said  I behold, O Lord, in Your body all the gods and all the diverse hosts of beings. Brahma, Siva (Isa) who is in Brahma, the seers and the lustrous snakes.",11.15,"['hold', 'Lord', 'hosts', 'in']",4,"['hold', 'Lord', 'hosts']",[],3,0
11,16," With manifold arms, stomachs, mouths and eyes, I behold Your infinite form on all sides. I see no end, no middle nor the beginning too of You, O Lord of the universe, O You of Universal Form.",11.16,"['With', 'fold', 'behold', 'form', 'see', 'end', 'middle', 'Lord', 'Form']",9,"['fold', 'behold', 'form', 'see', 'end', 'middle', 'Lord', 'Form']",['see'],8,1
11,17," I behold You as a mass of light shining everywhere, with diadem, mace and discus,  hard to behold, blazing like a burning fire and the sun, and immeasurable.",11.17,"['mass', 'shining', 'hard', 'burning fire and', 'sun']",5,"['mass', 'shining', 'hard', 'burning fire and', 'sun']","['shining', 'burning fire and']",5,2
11,18," You are the Imperishable, Supreme One to be realised. You are the Supreme Substratum of this universe. You are immutable, the guardian of the eternal law, I know You are the Supreme Person who is everlasting.",11.18,"['Supreme', 'stra', 'this', 'mu', 'guardian']",5,"['Supreme', 'stra', 'mu', 'guardian']",[],4,0
11,19," I behold You as without beginning, middle and end. Your might is infinite. You are endowed with an endless number of arms. The sun and moon are Your eyes. Your mouth is emitting burning fire. With Your own radiance You are warning the whole universe.",11.19,"['without', 'middle', 'wed', 'emit', 'bur', 'fire', 'With']",7,"['middle', 'wed', 'emit', 'bur', 'fire']",[],5,0
11,20," You alone have pervaded the interspace between heaven and earth, and all the arters. Beholding Your marvellous and terrible form, O Mahatman, the three worlds are greatly overwhelmed with fear.",11.20,"['pervad', 'interspace between', 'hold', 'terrible form', 'overwhelmed with']",5,"['pervad', 'interspace between', 'hold', 'terrible form', 'overwhelmed with']",['overwhelmed with'],5,1
11,21, Verily into You the hosts of Devas enter. Some in fear extol You with clasped hands. Crying 'Hail' the bands of great seers and Siddhas praise You with meaningful hymns.,11.21,"['into', 'host', 'in', 'band', 'great', 'with', 'ful']",7,"['host', 'band', 'great', 'ful']",[],4,0
11,22," The Rudras, the Adityas, the Vasus, the Sadhyas, the Visvas, the Asvins, the Maruts and the manes, and the hosts of Gandharvas, Yaksas, Asuras, and Siddhas - all gaze upon You in amazement.",11.22,"['upon', 'in']",2,[],[],0,0
11,23," Beholding Your great form with many mouths and eyes, with many arms, thights, and feet, witth many stomachs and terrible with many teeth, the worlds tremble, and I too ake, O mighty-armed.",11.23,"['hold', 'wit', 'with', 'tremble']",4,"['hold', 'wit', 'tremble']",[],3,0
11,24," When I behold You touching the Supreme Heaven, shining, multicoloured, with yawning mouths and large resplendent eyes, my inner being trembles in fear. I am unable to find support or peace, O Visnu.",11.24,"['Supreme', 'yaw', 'resplende', 'trembles in', 'find support']",5,"['Supreme', 'yaw', 'resplende', 'trembles in', 'find support']",['find support'],5,1
11,25," Viewing Your mouths, presenting awe-generating fangs and looking like the consuming fire of final destruction, I know not the arters of the globe nor do I find repose. Be gracious, O Lord of the Devas! O Abode of the universe!",11.25,"['present', 'genera', 'consuming fire', 'destruction', 'arters', 'find repos', 'Lord', 'Devas', 'Abode']",9,"['present', 'genera', 'consuming fire', 'destruction', 'arters', 'find repos', 'Lord', 'Devas', 'Abode']","['consuming fire', 'find repos']",9,2
11,26," All these sons of Dhrtarastra together with the hosts of monarchs, Bhisma, Drona and Karna along with the leading warriors of our side,",11.26,"['these', 'host', 'leading', 'side']",4,"['host', 'leading', 'side']",['leading'],3,1
11,27," Hasten to enter Your fearful mouths with terrible fangs. Some, caught between the teeth are seen with their heads crushed to powder.",11.27,"['fearful', 'to']",2,['fearful'],[],1,0
11,28," As many torrents of rivers flow towards the ocean, so do these heroes of the world of men enter Your flaming mouths.",11.28,"['flow', 'these heroes', 'flaming']",3,"['flow', 'these heroes', 'flaming']",['flaming'],3,1
11,29," As moths rush swiftly into a blazing fire to their destruction, so do these men swiftly rush into Your mouths to meet their destruction.",11.29,"['mot', 'rush s', 'into', 'zing fire to', 'these', 'meet']",6,"['mot', 'rush s', 'zing fire to', 'meet']",['zing fire to'],4,1
11,30," Devouring all the worlds on every side with your flaming mouths, You lick them up. Your fiery rays, filling the whole universe with their radiance, scorch it, O Visnu.",11.30,"['Devo', 'flam', 'fier', 'ray', 'fill', 'with', 'radi', 'scorch']",8,"['Devo', 'flam', 'fier', 'ray', 'fill', 'radi', 'scorch']",[],7,0
11,31," Tell me who You are with this terrible form?  Salutation to You, O Supreme God. Be gracious. I desire to know You, the Primal One. I do not know Your activity.",11.31,"['with this', 'form', 'to', 'Supreme']",4,"['with this', 'form', 'Supreme']",[],3,0
11,32," The Lord said  I am the world-destroying Time. Manifesting Myself fully, I have begun to destroy the worlds here. Even without You, none of the warriors arrayed in the hostile ranks shall survive.",11.32,"['Lord', 'destroying', 'destroy', 'without', 'in']",5,"['Lord', 'destroying', 'destroy']",['destroying'],3,1
11,33," Therefore airse, win glory. Conering your foes, enjoy a prosperous kingdom. By Me they have been slain already. You be merely an instrument, O Arjuna, you great bowman!",11.33,"['ous', 'instrument', 'great', 'bowman']",4,"['ous', 'instrument', 'great', 'bowman']",[],4,0
11,34," Slay Drona, Bhisma, Jayadratha, Karna as well as other mighty warriors, who have been doomed by Me. Do not feel distressed. Fight, You shall coner your rivals in the battle.",11.34,"['doom', 'feel', 'in']",3,"['doom', 'feel']",[],2,0
11,35," Sanjaya said  Having heard this speech of Krsna, Arjuna did Him obeisance; and trembling with awe, he bowed down again, and with folded palms, and trembling, he spoke to Krsna in a choked voice.",11.35,"['this', 'trem', 'with', 'to', 'in', 'cho']",6,"['trem', 'cho']",[],2,0
11,36," Arjuna said  Rightly it is, O Krsna, that Your praise should move the world to joy and love. The Raksasas flee in fear on all sides, and all the hosts of Siddhas bow down to You.",11.36,"['move', 'to', 'in', 'on', 'side', 'host', 'to']",7,"['move', 'side', 'host']",[],3,0
11,37," (a) And why should they not, O Mahatman, bow down to You who are great, being the first Creator, even of Brahma?

(b) O Infinite, Lord of gods, O You who have the universe for Your abode! You are the imperishable individual self, the existent and the non-existent, and that which is beyond both.",11.37,"['bow down to', 'Lord', 'have', 'that', 'beyond']",5,"['bow down to', 'Lord', 'have']",['have'],3,1
11,38," (a) You are the Primal God and the Ancient Person. You are the Supreme resting place of the universe৷৷.

(b)৷৷.You are the knower and that which must be known, and the Supreme abode. By You, O infinite of form, is this universe pervaded.",11.38,"['Supreme resting place', 'that', 'Supreme', 'form', 'this', 'pervad']",6,"['Supreme resting place', 'Supreme', 'form', 'pervad']",['Supreme resting place'],4,1
11,39," (a) You are Yayu, Yama, Agini, Varuna, Sasanka, Prajapati and the great-grandsire৷৷.

(b) ৷৷. Hail, Hail unto You, a thousand times! Hail unto You again and yet again!",11.39,"['unto', 'unto']",2,"['unto', 'unto']",[],2,0
